123,0
246,0
369,0
492,0
510,0
630,0
644,0
658,0
778,0
898,0
1014,0
1130,0
1246,0
1269,0
1385,0
1501,0
1588,0
1626,0
1735,0
1840,0
1916,0
2021,0
2112,0
2217,0
2265,0
2367,0
2487,0
2680,0
2774,0
2802,0
2908,0
2988,0
3064,0
3137,0
3209,0
3221,0
3262,0
3311,0
3336,0
3351,0
3368,0
3385,0
3444,0
3510,0
3527,0
3593,0
3606,0
3694,0
3720,0
3783,0
3803,0
3825,0
3874,0
3896,0
3935,0
3960,0
4002,0
4014,0
4056,0
4076,0
4088,0
4096,0
4138,0
4189,0
4225,0
4321,0
4368,0
4489,0
4524,0
4562,0
4590,0
4615,0
4642,0
4678,0
4722,0
4735,0
4817,0
4863,0
4906,0
4988,0
5065,0
5142,0
5242,0
5328,0
5405,0
5491,0
5593,0
5679,0
5753,0
5839,0
5925,0
6011,0
6094,0
6174,0
6260,0
6346,0
6432,0
6518,0
6595,0
6672,0
6751,0
6828,0
6914,0
7023,0
7072,0
7114,0
7208,0
7235,0
7309,0
7322,0
7404,0
7455,0
7486,0
7521,0
7565,0
7597,0
7645,0
7673,0
7731,0
7788,0
7815,0
7859,0
7886,0
7926,0
7960,0
7997,0
8034,0
8069,0
8126,0
8155,0
8178,0
8192,0
8220,0
8243,0
8307,0
8325,0
8426,0
8488,0
8570,0
8670,0
8752,0
8813,0
8922,0
9001,0
9101,0
9210,0
9279,0
9386,0
9446,0
9549,0
9658,0
9727,0
9806,0
9883,0
9952,0
10015,0
10124,0
10263,0
10314,0
10377,0
10452,0
10538,0
10601,0
10680,0
10757,0
10831,0
10894,0
10911,0
10928,0
10940,0
10947,0
10956,0
10989,0
11002,0
11031,0
11035,0
11042,0
11054,0
11069,0
11087,0
11113,0
11117,0
11139,0
11144,0
11204,0
11304,0
11318,0
11379,0
11425,0
11441,0
11456,0
11518,0
11537,0
11557,0
11576,0
11601,0
11658,0
11874,0
11957,0
12026,0
12125,0
12168,0
12288,0
12363,0
12561,0
12606,0
12762,0
12813,0
12886,0
12957,0
12994,0
13086,0
13180,0
13342,0
13414,0
13560,0
13672,0
13730,0
13905,0
14054,0
14173,0
14242,0
14391,0
14571,0
14702,0
14863,0
14976,0
14997,0
15066,0
15099,0
15195,0
15294,0
15354,0
15409,0
15470,0
15522,0
15579,0
15662,0
15762,0
15867,0
15919,0
16022,0
16040,0
16063,0
16092,0
16133,0
16190,0
16274,0
16316,0
16363,0
16384,0
