8,0
12,0
17,0
31,0
39,0
48,0
58,0
99,0
103,0
127,0
172,0
214,0
248,0
253,0
260,0
267,0
274,0
288,0
303,0
325,0
332,0
348,0
384,0
389,0
416,0
421,0
451,1
512,0
544,0
561,0
593,0
615,0
630,0
661,0
669,0
672,0
681,0
692,0
701,0
711,0
720,0
735,0
744,0
768,0
782,0
796,0
817,0
820,0
823,0
826,0
830,0
836,0
850,0
859,0
868,0
882,0
896,0
899,1
1024,0
1181,0
1194,0
1210,0
1226,0
1242,0
1246,0
1287,0
1311,0
1338,0
1357,0
1364,0
1371,0
1380,0
1387,0
1394,0
1401,0
1408,0
1415,0
1423,0
1431,0
1472,0
1483,1
1536,0
1655,0
1785,0
1914,0
1956,0
1975,0
1991,0
2047,1
2048,0
2069,0
2111,0
2148,0
2165,0
2181,0
2232,0
2275,0
2324,0
2389,0
2477,0
2519,0
2535,0
2557,1
2560,0
2596,0
2613,0
2651,0
2684,0
2743,0
2774,0
2798,0
2814,0
2882,0
2901,0
2924,0
2972,0
3004,0
3012,0
3050,1
3072,0
3093,0
3113,0
3126,0
3169,0
3182,0
3222,0
3281,0
3341,0
3365,0
3386,0
3401,0
3407,0
3468,0
3507,0
3530,0
3555,0
3581,1
3584,0
3622,0
3648,0
3688,0
3719,0
3747,0
3782,0
3819,0
3852,0
3943,0
3973,0
4016,0
4046,1
