8,0
16,0
35,0
88,0
96,0
110,0
124,0
136,0
284,0
339,0
388,0
406,0
411,0
430,0
439,0
475,0
481,0
536,0
544,0
554,0
608,0
640,0
667,0
692,0
719,0
725,0
736,0
751,0
763,0
787,0
795,0
843,0
911,0
952,0
980,0
999,0
1017,0
1034,0
1051,0
1056,0
1077,0
1115,0
1169,0
1224,0
1251,0
1317,0
1332,0
1364,0
1399,0
1413,0
1445,0
1516,0
1538,0
1550,0
1582,0
1627,0
1647,0
1728,0
1761,0
1776,0
1795,0
1816,0
1844,0
1898,0
1909,0
1939,0
1963,0
1990,0
2048,0
2114,0
2147,0
2202,0
2246,0
2261,0
2305,0
2324,0
2360,0
2408,0
2422,0
2485,0
2504,0
2532,0
2560,0
2572,0
2625,0
2637,0
2648,0
2678,0
2705,0
2722,0
2757,0
2780,0
2821,0
2854,0
2881,0
2936,0
2950,0
2988,0
3029,0
3045,0
3105,0
3109,0
3162,0
3184,0
3265,0
3290,0
3312,0
3391,0
3407,0
3451,0
3464,0
3480,0
3490,0
3503,0
3521,0
3540,0
3576,0
3634,0
3657,0
3673,0
3721,0
3771,0
3791,0
3816,0
3919,0
3958,0
4047,0
