10,0
24,0
31,0
40,0
47,0
64,0
76,0
104,0
116,0
128,0
141,0
156,0
205,0
223,0
242,0
261,0
281,0
302,0
326,0
349,0
362,0
382,0
390,0
405,0
419,0
431,0
438,0
452,0
471,0
481,0
499,0
508,1
512,0
565,0
639,0
656,0
674,0
705,0
717,0
763,0
820,0
886,0
922,0
954,0
983,0
997,0
1023,1
1024,0
1069,0
1100,0
1157,0
1247,0
1386,0
1463,0
1498,0
1534,1
1536,0
1589,0
1631,0
1687,0
1724,0
1765,0
1783,0
1798,0
1839,0
1854,0
1885,0
1901,0
1924,0
1955,0
1968,0
1987,0
1997,0
2021,0
2040,1
2048,0
2099,0
2118,0
2182,0
2190,0
2208,0
2250,0
2273,0
2381,0
2417,0
2434,0
2490,0
2516,0
2536,0
2552,1
2560,0
2722,0
2757,0
2778,0
2793,0
2806,0
2820,0
2824,0
2829,0
2835,0
2842,0
2848,0
2862,0
2869,0
2883,0
2890,0
2906,0
2913,0
2961,0
2972,0
3055,0
3064,0
3072,0
3201,0
3240,0
3284,0
3319,0
3344,0
3364,0
3394,0
3504,0
3509,0
3550,0
3567,0
3582,1
3584,0
3632,0
3682,0
3695,0
3798,0
3835,0
3903,0
4088,1
