13,0
40,0
79,0
116,0
162,0
197,0
222,0
275,0
306,0
375,0
447,0
512,0
563,0
609,0
627,0
633,0
692,0
707,0
730,0
763,0
773,0
789,0
812,0
881,0
975,0
1024,0
1149,0
1179,0
1206,0
1220,0
1249,0
1498,0
1536,0
1552,0
1573,0
1585,0
1610,0
1629,0
1642,0
1678,0
1715,0
1752,0
1786,0
1791,0
1805,0
1843,0
1888,0
1922,0
2010,0
2048,0
2175,0
2181,0
2242,0
2266,0
2291,0
2419,0
2504,0
2544,0
2560,0
2708,0
2856,0
2918,0
2999,0
3036,0
3072,0
3146,0
3219,0
3232,0
3308,0
3322,0
3335,0
3350,0
3364,0
3395,0
3429,0
3464,0
3519,0
3584,0
3669,0
3752,0
3839,0
3921,0
4004,0
4096,0
4187,0
4302,0
4385,0
4489,0
4608,0
4712,0
4783,0
4891,0
4987,0
5092,0
5096,0
5120,0
5206,0
5295,0
5395,0
5501,0
5632,0
5735,0
5809,0
5924,0
5982,0
6040,0
6095,0
6144,0
6252,0
6313,0
6439,0
6544,0
6656,0
6772,0
6876,0
7000,0
7077,0
7168,0
7296,0
7452,0
7548,0
7680,0
7798,0
7922,0
8023,0
8140,0
