37,0
70,0
120,0
139,0
175,0
252,0
270,0
294,0
332,0
336,0
385,0
434,0
444,0
453,0
522,0
549,0
568,0
614,0
627,0
741,0
792,0
845,0
888,0
932,0
976,0
1026,0
1069,0
1106,0
1187,0
1221,0
1289,0
1334,0
1371,0
1388,0
1431,0
1455,0
1489,0
1521,0
1558,0
1593,0
1605,0
1641,0
1659,0
1679,0
1716,0
1741,0
1755,0
1788,0
1828,0
1880,0
1906,0
1932,0
1984,0
2010,0
2062,0
2114,0
2166,0
2192,0
2244,0
2296,0
2374,0
2426,0
2485,0
2537,0
2563,0
2641,0
2693,0
2745,0
2771,0
2849,0
2875,0
2901,0
2957,0
3036,0
3064,0
3127,0
3150,1
