34,0
63,0
99,0
133,0
155,0
179,0
203,0
228,0
276,0
364,0
451,0
491,0
512,0
602,0
637,0
645,0
685,0
726,0
782,0
838,0
894,0
948,0
968,0
1024,0
1070,0
1110,0
1137,0
1169,0
1222,0
1254,0
1286,0
1322,0
1351,0
1415,0
1437,0
1479,0
1519,0
1536,0
1576,0
1624,0
1664,0
1699,0
1723,0
1739,0
1748,0
1812,0
1844,0
1862,0
1880,0
1906,0
1953,0
1973,0
2048,0
2084,0
2112,0
2173,0
2210,0
2237,0
2291,0
2319,0
2387,0
2427,0
2461,0
2502,0
2540,0
2560,0
2644,0
2735,0
2785,0
2829,0
2890,0
2930,0
2958,0
2979,0
3004,0
3028,0
3072,0
3093,0
3111,0
3134,0
3156,0
3242,0
3277,0
3352,0
3416,0
3435,0
3454,0
3512,0
3584,0
3589,0
3601,0
3689,0
3760,0
3807,0
3862,0
3955,0
4030,0
