50,0
65,0
90,0
113,0
140,0
207,0
253,0
308,0
366,0
410,0
470,0
486,0
517,0
570,0
614,0
659,0
717,0
753,0
791,0
820,0
851,0
882,0
915,0
949,0
982,0
1044,0
1107,0
1169,0
1235,0
1304,0
1391,0
1430,0
1478,0
1561,0
1596,1
1955,1
2195,1
2383,1
2515,1
2625,1
2857,1
3074,1
3271,1
3495,1
3754,1
4013,0
4096,1
4355,1
4528,1
4701,1
4874,1
5047,1
5220,1
5393,1
5462,1
5518,1
5571,1
5624,1
5707,1
5807,1
5889,1
5997,1
6178,1
6262,1
6398,1
6569,1
6718,1
6769,1
7454,1
8014,0
8192,1
8709,1
8845,1
9035,1
9208,1
9381,1
9554,1
9727,1
9900,1
10016,1
10168,1
10343,1
10494,1
10649,1
10728,1
10818,1
10892,1
11152,1
11411,1
11670,1
11929,1
12288,1
12547,1
12667,1
