101,0
141,0
179,0
193,0
199,0
219,0
223,0
242,0
256,0
265,0
282,0
299,0
330,0
333,0
360,0
426,0
431,0
458,0
477,0
511,1
512,0
534,0
558,0
584,0
609,0
636,0
663,0
690,0
717,0
744,0
774,0
828,0
850,0
877,0
904,0
931,0
958,0
984,0
1018,0
1023,1
1024,0
1068,0
1093,0
1113,0
1125,0
1144,0
1175,0
1224,0
1240,0
1255,0
1285,0
1314,0
1333,0
1354,0
1375,0
1396,0
1417,0
1437,0
1457,0
1477,0
1504,0
1520,0
1534,1
1536,0
1620,0
1674,0
1725,0
1761,0
1828,0
1873,0
1912,0
1941,0
1956,0
1985,0
1997,0
2046,1
2048,0
2067,0
2079,0
2138,0
2172,0
2313,0
2382,0
2418,0
2484,0
2519,0
2532,0
2559,1
2560,0
2613,0
2695,0
2721,0
2788,0
2822,0
2901,0
2925,0
2949,0
3046,0
3061,1
3072,0
3121,0
3168,0
3237,0
3384,0
3439,0
3486,0
3527,0
3556,0
3584,0
3626,0
3678,0
3719,0
3758,0
3791,0
3945,0
4050,0
